id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
250000607046;DEPUTADO ESTADUAL;CARLOS ALBERTO MARIANO;70555;MESTRE CARLOS;APTO;DEFERIDO;70;AVANTE;AVANTE;SÃO PAULO;03/10/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;848068.45;32416.0;27997.0;;
250000607074;DEPUTADO ESTADUAL;PLINIO MARCOS DE LIMA;70034;PLINIO LIMA;APTO;DEFERIDO;70;AVANTE;AVANTE;SÃO PAULO;24/01/1966;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;1101.79;;;
250000615204;DEPUTADO FEDERAL;JUAREZ PEREIRA DA SILVA;1440;JUAREZ PEREIRA;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SÃO PAULO;28/07/1983;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;50000.0;50000.0;1440.0;9257.0
250000613794;DEPUTADO FEDERAL;VLADIMIR FERNANDES DE ALMEIDA;1923;PROFESSOR VLADIMIR;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO PAULO;04/03/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;;;;1923.0;1845.0
250000623893;DEPUTADO FEDERAL;ANA LUCIA LIPPAUS PERUGINI;1321;ANA PERUGINI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CARIACICA;22/08/1963;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;426713.16;1090002.95;1000950.0;1321.0;49986.0
250000607022;DEPUTADO ESTADUAL;RUBENS CLAUDIO SIQUEIRA NERI;70190;SARGENTO NERI;APTO;DEFERIDO;70;AVANTE;AVANTE;LINS;28/10/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;N;ELEITO POR MÉDIA;DEFERIDO;225200.0;13263.05;9911.26;;
250000618638;DEPUTADO ESTADUAL;RAFAEL PEREIRA DA SILVA;44211;RAFAEL PEREIRA DA SILVA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SANTA CLARA D OESTE;19/03/1967;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;450000.0;8891.0;8891.0;;
250000624060;DEPUTADO ESTADUAL;TELMA FORTUNATO DA SILVA SANT ANNA;13741;TELMA SANT ANNA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ESPIRITO SANTO DO PINHAL;05/10/1960;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;ARTESÃO;N;SUPLENTE;DEFERIDO;154921.81;12796.23;2384.02;;
250000600430;DEPUTADO FEDERAL;GEORGES MARCELO EIVAZIAN;9042;MARCELO EIVAZIAN;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SAO PAULO;03/04/1979;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;250000.0;85750.0;53401.89;9042.0;1467.0
250000606783;DEPUTADO ESTADUAL;EDUARDO LESSA DE ARAUJO;65114;EDUARDO LESSA;INAPTO;RENÚNCIA;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SALVADOR;25/06/1948;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;;;91.91;400.0;;;
250000613405;DEPUTADO ESTADUAL;LUCIMARA FERREIRA DE MORAES;17913;LUCIMARA FERREIRA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;13/09/1972;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;43502.0;1610.0;1610.0;;
250000618542;DEPUTADO FEDERAL;JOSEANIA MOREIRA FERREIRA;4421;JOSY MOREIRA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;CONCEIÇÃO DO ARAGUAIA;13/02/1988;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;;;4421.0;214.0
250000629533;1º SUPLENTE;MARCO AURELIO DE SOUZA;400;MARCO SOUZA DATENINHA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CARAPICUIBA;13/10/1972;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;
250000615370;DEPUTADO ESTADUAL;ROBERTO TURCHI DE MORAIS;23623;ROBERTO MORAIS;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CHARQUEADA;29/07/1959;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;OUTROS;S;ELEITO POR MÉDIA;DEFERIDO;945788.49;351997.35;349707.12;;
250000623829;DEPUTADO ESTADUAL;ELISABEL APARECIDA DA CONCEIÇÃO;19720;ISABEL DA ARQUITETURA;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO VICENTE;11/04/1968;FEMININO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;17500.0;725.0799999999999;;;
250000605434;DEPUTADO FEDERAL;SILVIA HELENA FREGONESI ROSSIT ZAMITH;4506;SILVIA ZAMITH;INAPTO;RENÚNCIA;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;28/10/1969;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;;;1322187.62;2250.0;;;
250000603982;DEPUTADO FEDERAL;DANIEL VERÍSSIMO DOS SANTOS;1554;DANIEL VERÍSSIMO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;DIADEMA;21/02/1985;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;TRABALHADOR DE FABRICAÇÃO DE PRODUTOS DE BORRACHA E PLÁSTICO;N;SUPLENTE;DEFERIDO;8000.0;15970.74;10009.7;1554.0;501.0
250000613400;DEPUTADO FEDERAL;JUNIA MARCIA ROCHA COIMBRA NAVAS;1795;MARCIA ROCHA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CARLOS CHAGAS;06/09/1964;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;DONA DE CASA;N;SUPLENTE;DEFERIDO;342932.0;10000.0;;1795.0;330.0
250000624035;DEPUTADO ESTADUAL;MARCIA APARECIDA OVEJANEDA LIA;13113;MARCIA LIA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;ARARAQUARA;09/02/1958;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR MÉDIA;DEFERIDO;2306.5499999999997;526142.57;501209.68;;
250000619429;DEPUTADO FEDERAL;ADAILTON CERQUEIRA SANTOS JUNIOR;2212;ADAILTON JUNIOR;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;GUARULHOS;16/03/1996;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;150331.5;129500.0;2212.0;5701.0
250000618604;DEPUTADO ESTADUAL;ITAMAR SENA;44700;ITAMAR SENA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;09/06/1965;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;NÃO ELEITO;DEFERIDO;;8841.58;;;
250000623973;DEPUTADO FEDERAL;CLAUDIO COSTA SANTOS;1378;PROFESSOR CLAUDIO COSTA;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SÃO PAULIO;05/06/1970;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;;15130.0;12979.26;1378.0;1172.0
250000600376;DEPUTADO ESTADUAL;CARLOS HENRIQUE DOS SANTOS;90456;CARLAO DO BASQUETE;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;BARRETOS;25/11/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;388000.0;311527.63;305427.63;;
250000604982;DEPUTADO ESTADUAL;JOSE DE AMORIM OLIVEIRA;77890;ZÉ DO LEITE;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;PARANA;30/07/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;AGENTE DE SAÚDE E SANITARISTA;N;SUPLENTE;DEFERIDO;34000.0;13399.67;4986.29;;
250000605737;DEPUTADO ESTADUAL;JOSE ALDO DEMARCHI;25122;ALDO DEMARCHI;APTO;DEFERIDO;25;DEM;DEMOCRATAS;RIO CLARO;04/01/1944;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;S;SUPLENTE;DEFERIDO;2984884.73;660162.9199999999;660162.92;;
250000602946;DEPUTADO FEDERAL;SONIA DAS GRAÇAS RIBEIRO SILVEIRA;5197;BISPA SÔNIA RIBEIRO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;DIAMANTINA;27/07/1968;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;NÃO ELEITO;DEFERIDO;;6178.5;;5197.0;424.0
250000600426;DEPUTADO FEDERAL;FERNANDO CESAR DE CAMARGO ROSSETO;9048;DR. ROSSETO;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SÃO PAULO;08/09/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;1018384000.0;348.0;347.5;9048.0;1042.0
250000601554;DEPUTADO ESTADUAL;JOAO LUIS DIAS ZAFALAO;50300;PROFESSOR JOAO ZAFALAO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CAFELANDIA;16/09/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;420848.0;47298.2;42180.93;;
250000602909;DEPUTADO FEDERAL;MAURICIO CRUZ BICHARA FILHO;5150;MAURICIO BICHARA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;VILA NOVA CACHOEIRINHA;27/09/1995;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;;;;5150.0;444.0
250000617823;DEPUTADO ESTADUAL;ANTONIO CARLOS FERREIRA JUNIOR;33313;CB FERREIRA;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;SAO PAULO;13/04/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;N;SUPLENTE;DEFERIDO;800000.0;610.0;610.0;;
250000600410;DEPUTADO FEDERAL;ANGELO DOMINGOS NUCCI;9043;DR. ANGELO;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SÃO PAULO;09/09/1955;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;969000.0;17431.2;17431.2;9043.0;4141.0
250000604923;DEPUTADO FEDERAL;IVANILDO PEREIRA LOBO;7722;SARGENTO LOBO;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;ECOPORANGA;31/07/1972;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;N;SUPLENTE;DEFERIDO;820000.0;83278.67;53159.8;7722.0;8726.0
250000606817;DEPUTADO ESTADUAL;EVELYN CAROLINE LIMA DOS SANTOS PEREIRA;65117;NANY DO SÃO CAETANINHO ;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;MAUÁ;16/12/1989;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;3691.14;3000.0;;
250000600379;DEPUTADO ESTADUAL;CRISTIANO PINTO FERREIRA;90699;CRISTIANO PINTO FERREIRA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SAO JOSE DOS CAMPOS;31/10/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;INDEFERIDO COM RECURSO;154400.0;33438.0;31126.8;;
250000623791;DEPUTADO ESTADUAL;GILBERTO DANIEL JUNIOR;19500;GIL DO GÁS;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO PAULO;15/09/1984;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;125000.0;207800.0;207774.45;;
250000602986;DEPUTADO ESTADUAL;MARIA DE LOURDES SANTANA DA CONCEICAO;51800;LURDINHA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO PAULO;28/12/1962;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ASSISTENTE SOCIAL;N;SUPLENTE;DEFERIDO;;6664.0;;;
250000613396;DEPUTADO ESTADUAL;HAMILTON DIAS MENEZES;17135;HAMILTON MENEZES;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;11/07/1960;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;;19062.57;19078.559999999998;;
250000628976;DEPUTADO ESTADUAL;WILSON GOMES DE JESUS;33833;WILSON DE JESUS;INAPTO;INDEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CARAI;10/05/1976;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;;;;;;;
250000607124;DEPUTADO ESTADUAL;WILLIAM ALI CHAIM;70100;CHAIM;APTO;DEFERIDO;70;AVANTE;AVANTE;SÃO PAULO;07/11/1963;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;1111000.0;3322.15;137.22;;
250000604951;DEPUTADO ESTADUAL;GERALDO RODRIGUES DE SOUZA;77178;GERALDO DE SOUZA;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;PESCADOR;25/12/1967;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;23000.0;10440.46;;;
250000613316;DEPUTADO FEDERAL;GREICE NAOMI YAMAGUCHI;1718;NAOMI YAMAGUCHI;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;13/02/1971;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);AMARELA;OUTROS;N;SUPLENTE;DEFERIDO;;14870.74;10705.4;1718.0;5905.0
250000623505;DEPUTADO ESTADUAL;ARI FRIEDENBACH;12122;ARI FRIEDENBACH;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SÃO PAULO;02/08/1960;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;2582000.0;21183.16;12980.0;;
250000623813;DEPUTADO ESTADUAL;PEDRO MASSAMI KIKUDOME;19123;PEDRO KAKA;APTO;DEFERIDO;19;PODE;PODEMOS;NOVA ESPERANÇA;23/06/1957;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;DEPUTADO;S;SUPLENTE;DEFERIDO;21844651.01;582014.9299999999;580383.9;;
250000605703;DEPUTADO ESTADUAL;JORGE WILSON GONÇALVES DE MATTOS;10000;JORGE WILSON XERIFE CONSUMIDOR;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;BAURU;07/09/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1725096.26;985383.0;967740.97;;
250000603019;DEPUTADO ESTADUAL;RONALDO ROSA DE ALMEIDA;51090;SARGENTO ALMEIDA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;BELO HORIZONTE;15/01/1965;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;N;SUPLENTE;DEFERIDO;152064.51;22124.5;15001.75;;
250000600509;DEPUTADO FEDERAL;MARIA DE LOURDES CAVALCANTI SROUR;9049;LOURDES CAVALCANTI;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SAO PAULO;05/07/1949;FEMININO;ENSINO FUNDAMENTAL COMPLETO;VIÚVO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;25000.0;;;9049.0;125.0
250000627750;DEPUTADO ESTADUAL;RAIMUNDA NONATA BORGES;28501;RAIMUNDA NONATA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CODO;26/11/1964;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);PARDA;CABELEIREIRO E BARBEIRO;N;NÃO ELEITO;DEFERIDO;15000.0;1282.3899999999999;;;
250000623757;DEPUTADO ESTADUAL;CESAR ROBERTO FOFFÁ;19004;CESAR FOFFA;INAPTO;RENÚNCIA;19;PODE;PODEMOS;JUNDIAÍ;13/01/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;N;;;1191539.0;;;;
250000629617;DEPUTADO FEDERAL;ROGERIO SILVA LOPES ;5145;ROGERIO LOPES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CACHOEIRO ITAPEMIRIM;14/10/1972;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;4692.0;;5145.0;1086.0
250000623823;DEPUTADO ESTADUAL;CREUSA VIEIRA DANTAS ARAÚJO;19610;CREUZA VIEIRA;APTO;DEFERIDO;19;PODE;PODEMOS;BOA VIAGEM;01/12/1959;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;280000.0;2730.09;2000.0;;
250000605647;DEPUTADO ESTADUAL;MARCO ANTONIO SCARASATI VINHOLI;45111;MARCO VINHOLI;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;18/09/1984;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;2248496.0300000003;550814.98;543399.75;;
250000601564;DEPUTADO FEDERAL;JOÃO LIRA DA SILVA;5085;JOÃO LIRA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SÃO PAULO;27/06/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);INDÍGENA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;20500.0;1747.77;;5085.0;752.0
250000605700;DEPUTADO ESTADUAL;FRANCISCO JOSÉ LANG FERNANDES DE OLIVEIRA;10999;CHICO LANG;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SÃO PAULO;08/06/1954;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;403471.56000000006;132860.5;99993.9;;
250000617834;DEPUTADO ESTADUAL;ILIETE GERAGE;33125;PROFESSORA ILIETE GERAGE;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;BRAGANÇA PAULISTA;25/01/1951;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;1050.0;954.0;;
250000618628;DEPUTADO ESTADUAL;JOSE ROOSEVELT MARTOS;44025;JOSÉ ROOSEVELT;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SÃO PAULO;27/02/1948;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;MÚSICO;N;NÃO ELEITO;DEFERIDO;;9187.869999999999;;;
250000613786;DEPUTADO FEDERAL;RICARDO GAMBARONI;1932;COMANDANTE GAMBARONI;APTO;DEFERIDO;19;PODE;PODEMOS;SÃO PAULO;16/02/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MILITAR REFORMADO;N;SUPLENTE;DEFERIDO;356904.9;40000.0;19600.0;1932.0;3868.0
250000623820;DEPUTADO ESTADUAL;ANDREA ROSA DE MENEZES DUARTE;19519;ANDREA R. MENEZES;APTO;DEFERIDO;19;PODE;PODEMOS;ANDRADINA;18/09/1975;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;252974.2;250385.0;;
250000613271;DEPUTADO FEDERAL;MITEL MAZARD;1778;MITEL MAZARD (MITO);APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO PAULO;13/11/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;8504.57;8435.81;1778.0;1839.0
250000615169;DEPUTADO FEDERAL;HELIO ALVES RIBEIRO;4053;HELIO RIBEIRO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;NOVA OLIMPIA;15/04/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;VEREADOR;N;SUPLENTE;DEFERIDO;118689.75;62867.99;56531.24;4053.0;31312.0
250000623486;DEPUTADO FEDERAL;FRANCISCO SILVIO MOURAO MARTINS;1253;SILVIO MOURÃO;INAPTO;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CRATENS;05/06/1962;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ENGENHEIRO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;549472.11;5712.5;2255.0;1253.0;0.0
250000602943;DEPUTADO FEDERAL;MAURICI ARAGÃO TAVARES;5106;DR. MAURICI ARAGÃO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;BARRA DO PIRAÍ;19/08/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;639892.04;1400.0;1000.0;5106.0;1148.0
250000603024;DEPUTADO ESTADUAL;THAIS CRISTINA DE CASTRO CONDE GALVAO;51006;PSICOLOGA THAIS GALVAO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SANTOS;22/10/1978;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PSICÓLOGO;N;SUPLENTE;DEFERIDO;571247.05;10327.5;1193.0;;
250000623870;DEPUTADO ESTADUAL;YEDA MARIA AMARAL;19221;YEDA MARIA;APTO;DEFERIDO;19;PODE;PODEMOS;PIRATINGA;23/10/1947;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;ASSISTENTE SOCIAL;N;SUPLENTE;DEFERIDO;900000.0;2578.53;2000.0;;
250000619478;DEPUTADO ESTADUAL;MARCOS ROBERTO DAMASIO DA SILVA;22222;MARCOS DAMASIO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SÃO PAULO;07/05/1963;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADMINISTRADOR;S;ELEITO POR QP;DEFERIDO;901079.95;965275.5;925347.01;;
250000623553;DEPUTADO ESTADUAL;LUIZ EDUARDO ALMANÇA;12222;LUIZ EDUARDO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ALEGRE;01/09/1985;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;INDEFERIDO COM RECURSO;825543.63;5799.9;3960.0;;
250000618639;DEPUTADO ESTADUAL;REGINALDO PUGAS;44000;REGINALDO PUGAS;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;ITATIBA;30/11/1969;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;35620.0;17300.0;17300.0;;
250000607029;DEPUTADO ESTADUAL;ALMIR ROBERTO CICOTE;70321;CICOTE;APTO;DEFERIDO;70;AVANTE;AVANTE;SANTO ANDRÉ;02/10/1970;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;1804574.84;206190.88999999998;165686.18;;
250000623487;DEPUTADO FEDERAL;JOSE WANDERLEY DE ANDRADE;1262;ZE AMIGUINHO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;CARNAIBA;13/06/1970;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRANCA;VEREADOR;S;SUPLENTE;DEFERIDO;550000.0;33080.0;32764.65;1262.0;4803.0
250000605740;DEPUTADO ESTADUAL;MILTON LEITE DA SILVA FILHO;25250;MILTON LEITE FILHO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SÃO PAULO;03/08/1978;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;2068533.95;791653.2799999999;789379.58;;
250000613277;DEPUTADO ESTADUAL;HAMILTON PROCÓPIO DOS SANTOS NETTO;17717;HAMILTON NETTO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;BATATAIS;26/02/1986;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;22752.24;20569.57;20569.54;;
