id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;cargo_disputado;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
50000609217;DEPUTADO FEDERAL;GIVALDO FIUZA DE ALMEIDA;2000;GIL FIUZA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;08/09/1956;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;96480.42;12626.519999999999;9900.0;2000.0;3946.0
50000608051;DEPUTADO ESTADUAL;MARCOS AGUIAR VIANA;40888;MARQUINHO VIANA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SALVADOR;23/09/1968;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1145248.37;208159.1;195399.1;;
50000605236;DEPUTADO ESTADUAL;NILTON SILVA BASTOS JUNIOR;11777;NILTINHO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;SALVADOR;25/05/1981;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;COMUNICÓLOGO;N;ELEITO POR MÉDIA;DEFERIDO;200000.0;237205.97999999998;221483.57;;
50000608623;DEPUTADO FEDERAL;CRISTIANE BACELAR TEGOURTI;1000;DRA CRISTIANE BACELAR;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;SALVADOR;14/06/1975;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;823104.0;311884.8;303525.8;1000.0;3884.0
50000600906;DEPUTADO FEDERAL;AVONI FERREIRA DA SILVA;5001;AVONI;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;IRECÊ;22/04/1977;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;NÃO ELEITO;DEFERIDO;38000.0;500.0;355.0;5001.0;240.0
50000605241;DEPUTADO ESTADUAL;ANGÉLICA BITTENCOURT TEIXEIRA;11333;PROFESSORA ANGÉLICA;APTO;DEFERIDO;11;PP;PROGRESSISTAS;SÃO SEBASTIÃO DO PASSÉ;26/06/1969;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;3360000.0;464456.0;432368.0;;
50000610863;DEPUTADO FEDERAL;ODIOSVALDO BOMFIM VIGAS;1212;ODIOSVALDO VIGAS;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SALVADOR;08/06/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;VEREADOR;N;SUPLENTE;DEFERIDO;1345549.46;47274.0;28131.039999999997;1212.0;8270.0
50000608185;DEPUTADO FEDERAL;CHARLSTON SOARES DOS SANTOS;7007;IRMAO CHARLSTON;APTO;DEFERIDO;70;AVANTE;AVANTE;SALVADOR;05/04/1970;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;225000.0;3440.0;2337.05;7007.0;1503.0
50000605233;DEPUTADO ESTADUAL;ROBERTO PEREIRA DE BRITTO;11234;ROBERTO BRITTO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;JEQUIÉ;03/04/1951;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;DEPUTADO;N;SUPLENTE;DEFERIDO;630977.35;1000000.0;1000000.0;;
50000619385;DEPUTADO FEDERAL;ROGÉRIO TADEU DA LUZ;2828;DA LUZ;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;JUNDIAÍ;12/02/1968;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;ANALISTA DE SISTEMAS;N;SUPLENTE;DEFERIDO;4500.0;20700.0;;2828.0;1082.0
50000609062;DEPUTADO ESTADUAL;ALDEN JOSE LAZARO DA SILVA;17380;CAPITAO ALDEN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SALVADOR;19/04/1980;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;POLICIAL MILITAR;N;ELEITO POR QP;DEFERIDO;362000.0;9418.54;4038.71;;
50000622985;DEPUTADO FEDERAL;TATIANE DOS SANTOS MORAES;3690;TATIANE SANTOS;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;28/11/1983;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;1473.63;;3690.0;153.0
50000609224;DEPUTADO FEDERAL;ULDURICO ALENCAR PINTO;5400;ULDÚRICO JÚNIOR;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;BRASÍLIA;30/01/1992;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;145577.65;237725.9;237725.9;5400.0;66343.0
50000608578;DEPUTADO ESTADUAL;MARIA MARCIA GOMES DA SILVA DOS SANTOS;45550;MARCIA GOMES;INAPTO;RENÚNCIA;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CANDEIAS;08/02/1970;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO FUNDAMENTAL;N;;;;;;;
50000605170;DEPUTADO ESTADUAL;WADSON ANTONIO CALAZANS PEREIRA;20555;CALAZANS;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;06/06/1952;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;14000.0;5926.5199999999995;;;
50000607798;DEPUTADO FEDERAL;LÍDICE DA MATA E SOUZA;4040;LÍDICE DA MATA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CACHOEIRA;12/03/1956;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;SENADOR;N;ELEITO POR QP;DEFERIDO;1075345.26;1753913.52;1707069.42;4040.0;104348.0
50000620489;DEPUTADO ESTADUAL;ELIAS SILVA NASCIMENTO;77192;ELIAS DE GOGÓ;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SALVADOR;11/05/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;MOTORISTA PARTICULAR;N;NÃO ELEITO;DEFERIDO;;15500.0;15000.0;;
50000622628;DEPUTADO ESTADUAL;IVAN CHAVES DE JESUS;36700;IVAN CHAVES;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;IACU;30/10/1951;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;645000.0;1473.63;;;
50000622979;DEPUTADO FEDERAL;RIVAILTON PINTO VELOSO DA SILVA;3636;RIVAILTON;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;19/09/1952;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;1553000.0;36383.5;29967.5;3636.0;4581.0
50000628453;DEPUTADO FEDERAL;FABIO RODRIGUES DOS SANTOS;2829;FABIO RODRIGUES;INAPTO;NÃO CONHECIMENTO DO PEDIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SALVADOR;10/07/1978;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;ADVOGADO;N;;;183867.0;;;2829.0;0.0
50000627548;DEPUTADO ESTADUAL;MARIA DO SOCORRO DE CRISTO;27332;SOCORRO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;INAJÁ;26/03/1970;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;;100000.0;99950.0;;
50000628738;DEPUTADO ESTADUAL;JEFERSON PARANHOS DOS SANTOS;65455;JEFERSON PARANHOS;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SALVADOR;19/09/1973;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;7607.47;5976.75;;
50000605174;DEPUTADO ESTADUAL;KLEBER ANTONIO MONTEIRO GARRIDO;14100;KLEBER GARRIDO;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SALVADOR;24/07/1970;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;478993.35000000003;40252.0;40252.0;;
50000606397;DEPUTADO FEDERAL;JOÃO PEDRO LABRIOLA CARDOZO;3145;JOÃO DE FURÃO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;FEIRA DE SANTANA;14/05/1993;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;;32525.809999999998;25326.2;3145.0;7314.0
50000604258;DEPUTADO FEDERAL;JULIANA FERREIRA CARNEIRO;5120;JULIANA CARNEIRO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;MARIRI;23/10/1984;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;N;NÃO ELEITO;DEFERIDO;18000.0;6051.88;4812.2;5120.0;2090.0
50000607801;DEPUTADO FEDERAL;SILVIO HUMBERTO DOS PASSOS CUNHA;4012;SILVIO HUMBERTO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SALVADOR;27/02/1963;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;VEREADOR;N;SUPLENTE;DEFERIDO;1421655.25;300373.33999999997;273013.73;4012.0;25486.0
50000604284;DEPUTADO FEDERAL;TONISLEI SANTA CRUZ DO NASCIMENTO;1890;TONISLEI SANTA CRUZ;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;BUERAREMA;14/05/1985;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;200000.0;1640.61;;1890.0;1237.0
50000608646;DEPUTADO FEDERAL;ANA VIRGINIA TAVARES LISBOA DE CERQUEIRA;2598;ANA VIRGINIA;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;03/08/1959;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;;;2598.0;133.0
50000608567;DEPUTADO ESTADUAL;GEIDSON MAGALHAES REIS;25118;GEIDSON MAGALHÃES;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;23/03/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;MOTORISTA PARTICULAR;N;SUPLENTE;DEFERIDO;45250.0;;;;
50000608063;DEPUTADO FEDERAL;CASSIO REQUIÃO BARRETO;1511;CASSIO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;SANTO AMARO;20/11/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;1036200.0;20000.0;20000.0;1511.0;2157.0
50000610861;DEPUTADO FEDERAL;WALSON GAGLIANO DE ALVARENGA;1233;ALVARENGA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SALVADOR;22/02/1972;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;2786641.16;36750.0;32446.2;1233.0;6583.0
50000600872;DEPUTADO FEDERAL;CLAUDIO MAURICIO DA SILVA;5011;CLAUDIO CAMINHONEIRO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SENHOR DO BONFIM;31/10/1985;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;N;NÃO ELEITO;DEFERIDO;;2500.0;2500.0;5011.0;431.0
50000600887;DEPUTADO FEDERAL;MAGNO OLIVEIRA ROCHA;5052;MAGNO ROCHA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;NOVA VIÇOSA;03/01/1955;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);INDÍGENA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;NÃO ELEITO;DEFERIDO;250000.0;2025.0;1925.0;5052.0;437.0
50000605145;DEPUTADO ESTADUAL;JACIARA COSTA SANTOS;20199;JACY COSTA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;RUY BARBOSA;04/10/1964;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ASSISTENTE SOCIAL;N;SUPLENTE;DEFERIDO;76000.0;10616.54;6872.85;;
50000607717;1º SUPLENTE;DAVIDSON DE MAGALHÃES SANTOS;555;DAVIDSON MAGALHÃES;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ITABUNA;07/11/1960;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;PROFESSOR DE ENSINO SUPERIOR;N;ELEITO;DEFERIDO;875455.71;;;;
50000622630;DEPUTADO ESTADUAL;JEAN SOUZA BARBOSA;36124;JEAN - DO TROVÃO O GARI;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;11/01/1980;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;1506.95;;;
50000628374;DEPUTADO FEDERAL;JOSÉ WELDON DE CARVALHO SANTANA;2520;WELDON DE ZÉ ISAAC;APTO;DEFERIDO;25;DEM;DEMOCRATAS;CÍCERO DANTAS;30/09/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;58017.85;43500.0;39958.66;2520.0;6244.0
50000628986;DEPUTADO ESTADUAL;ELIANE DOS SANTOS DE SENA;23111;ELIANE SENA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;POJUCA;18/08/1984;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;CONTADOR;N;SUPLENTE;DEFERIDO;75000.0;57682.68;27227.2;;
50000627793;DEPUTADO ESTADUAL;ROBSON ANTÔNIO SILVA SANTOS;44630;ROBSON CHAPOLIM;INAPTO;NÃO CONHECIMENTO DO PEDIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SALVADOR;09/12/1979;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;;;10000.0;10015.34;9968.49;;
50000610884;DEPUTADO FEDERAL;FABIANE SANTOS SANTANA;1291;FABIANE;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VITÓRIA DA CONQUISTA;11/03/1995;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;10000.0;10000.0;1291.0;29.0
50000607781;DEPUTADO ESTADUAL;LEANDRO CARVALHO DE ALMEIDA GOUVEIA;18444;LEANDRO GOUVEIA;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SALVADOR;08/03/1972;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;1575.11;;;
50000628991;DEPUTADO ESTADUAL;REGINALDO DE JESUS SANTOS;31720;REGINALDO SANTOS;INAPTO;INDEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SALVADOR;02/07/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;
50000606431;DEPUTADO FEDERAL;MEIREVANIA DOS SANTOS NASCIMENTO;3189;MEIREVANIA NASCIMENTO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SÃO SEBASTIAO DO PASSE;10/10/1982;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;;;3189.0;12.0
50000607774;DEPUTADO ESTADUAL;ANDERSON DE ARAUJO PEREIRA;18018;KINHA DE KIPÁ;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;FEIRA DE SANTANA;01/07/1986;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;43430.0;2030.11;;;
50000604283;DEPUTADO FEDERAL;ROBERTO JOSE DA SILVA;1818;ROBERTO JOSÉ;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SALVADOR;17/06/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;POLICIAL CIVIL;N;NÃO ELEITO;DEFERIDO;375000.0;15500.0;15500.0;1818.0;7804.0
50000622089;2º SUPLENTE;HUMBERTO CESAR MAIA COSTA;170;TÉDÃO;INAPTO;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ILHÉUS;30/06/1964;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;N;;;;;;;
50000606402;DEPUTADO FEDERAL;LUCIANE APARECIDA SILVA BRITO VIEIRA;3125;LU DE RONY;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;FEIRA DE SANTANA;17/01/1975;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENFERMEIRO;N;SUPLENTE;DEFERIDO;90000.0;158821.81;152081.67;3125.0;15238.0
50000607748;DEPUTADO ESTADUAL;LUZINETE CUNHA DE ARAÚJO;51177;NETE DA SAUDE;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO SEBASTIÃO DO PASSÉ;27/12/1973;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;AGENTE DE SAÚDE E SANITARISTA;N;SUPLENTE;DEFERIDO;10000.0;1520.0;1190.0;;
50000609066;DEPUTADO FEDERAL;ADILSON VICENTE DA SILVA;1777;ADILSON SILVA;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ALAGOINHAS;17/11/1951;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;200000.0;500.0;;1777.0;9054.0
50000607990;DEPUTADO ESTADUAL;OSNI CARDOSO DE ARAÚJO;13013;OSNI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SERRINHA;09/12/1973;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO ESTADUAL;N;ELEITO POR MÉDIA;DEFERIDO;378753.22;184222.71;112799.2;;
50000629062;DEPUTADO ESTADUAL;MONIQUE ELVIS ASSUNÇÃO BRITO;51204;MONIQUE ELVES;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ILHEUS;20/04/1990;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;1121.88;;;
50000608101;DEPUTADO ESTADUAL;MANOEL RODRIGUES FILHO;15111;CARCARÁ DO SERTÃO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;BRUMADO;04/07/1960;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;MÚSICO;N;SUPLENTE;DEFERIDO;10000.0;33698.0;32998.0;;
50000628382;DEPUTADO FEDERAL;ARIOSVALDO PEREIRA BEZERRA FILHO;4338;ARY BEZERRA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;25/06/1969;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;83000.0;20200.0;19983.2;4338.0;704.0
50000608627;DEPUTADO FEDERAL;MARCELLE CARVALHO DE MORAES;4345;MARCELLE MORAES;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;12/06/1992;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;VEREADOR;N;SUPLENTE;DEFERIDO;183000.0;303166.67;269914.1;4345.0;23063.0
50000607756;DEPUTADO ESTADUAL;REGINALDO COUTO DOS SANTOS;51690;REGI DE MANÉ;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CANAVIEIRA;21/06/1972;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;51000.0;1510.11;;;
50000608050;DEPUTADO ESTADUAL;MARCELO DANTAS VEIGA;40000;MARCELINHO VEIGA;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;SALVADOR;16/09/1988;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;ELEITO POR QP;DEFERIDO;579751.01;127530.0;113713.25;;
50000622607;DEPUTADO ESTADUAL;ALEX DOS SANTOS OLIVEIRA;36111;NINGUÉM;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;23/09/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;5100.0;5100.0;;
50000607727;DEPUTADO ESTADUAL;DEBORA DOS SANTOS DUARTE;51180;DEBORA DUARTE;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;23/09/1976;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;N;SUPLENTE;DEFERIDO;;1351.88;210.0;;
50000600890;DEPUTADO FEDERAL;ROSANA SANTOS LIMA;5076;ROSE LIMA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ALAGOINHAS;06/01/1973;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PARDA;MANICURE E MAQUILADOR;N;NÃO ELEITO;DEFERIDO;;1040.0;;5076.0;17.0
50000622959;DEPUTADO FEDERAL;CLAUDIO MARTINS DE LISBOA;3678;CLAUDIO MARTINS;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;BRASILIA;17/04/1987;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;46424.0;3372.0;2972.0;3678.0;1017.0
50000607976;DEPUTADO ESTADUAL;BELDES LUIS PEREIRA RAMOS;13133;BELDES RAMOS;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;FEIRA DE SANTANA;28/10/1971;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;20000.0;14284.3;12180.7;;
50000622636;DEPUTADO ESTADUAL;LUIS IGNACIO YAMAMURA HINOSTROZA;36002;LUIS INACIO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;01/02/1949;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;250000.0;;;;
50000628292;DEPUTADO FEDERAL;AURENICE BRAGA SANTOS;4511;AURENICE BRAGA;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ITORORÓ;24/12/1962;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;250000.0;15000.0;15000.0;4511.0;616.0
50000606433;DEPUTADO ESTADUAL;RAIMUNDA PEREIRA DOS SANTOS OLIVEIRA;31180;RAIMUNDA OLIVEIRA;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;TEOLÂNDIA;20/11/1973;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
50000625300;DEPUTADO ESTADUAL;RICARDO WILLIAM DE OLIVEIRA SOUZA;28888;RICARDO SOUZA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;RIO DE JANEIRO;26/12/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;QUÍMICO;N;SUPLENTE;DEFERIDO;;4250.0;4250.0;;
50000604247;DEPUTADO FEDERAL;DIRAN OLIVEIRA SANTOS FILHO;5123;DR DIRAN FILHO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;ILHÉUS;14/08/1986;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;41100.78;10071.24;4128.13;5123.0;2143.0
50000607718;2º SUPLENTE;SILVIA NASCIMENTO CARDOSO DOS SANTOS CERQUEIRA;555;DRA.SILVIA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SALVADOR;14/06/1954;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;S;ELEITO;DEFERIDO;484000.0;;;;
50000607807;DEPUTADO FEDERAL;CHARLES FERNANDES SILVEIRA SANTANA;5511;CHARLES FERNANDES;APTO;DEFERIDO COM RECURSO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;GUANAMBI;15/03/1965;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;ELEITO POR MÉDIA;DEFERIDO COM RECURSO;430602.26;959636.43;916310.65;5511.0;74116.0
50000607806;DEPUTADO FEDERAL;ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO;5510;ANTONIO BRITO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;SALVADOR;17/01/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;2178108.34;1023420.8;1002188.57;5510.0;127716.0
